"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"All DACs",0,19.9,4.2,0,24.3,3.1,0,80,11.9,0,815,332.6,0.1,28.1,10.7,0,815.8,67.4,"07/18/2016"
"CDAC",107.6,107.6,107.6,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,8,8,8,13.9,13.9,13.9,"07/19/2016"
"JAAMH",0,126.2,62.4,0.2,2.1,1.4,0,8.2,6.9,0,0,0,4,4,4,0.2,10.3,6.7,"07/19/2016"
"NCI DAC",0,126.1,12.6,0.1,5.9,0.9,0,24,3.5,0,785.2,196.4,24.1,24.1,24.1,0.1,785.4,17,"07/19/2016"
"NHGRI",0,126.1,13.3,0.1,6.2,1.2,0,2.3,0.4,0,0,0,NA,NA,NA,0.2,8.5,1.6,"07/19/2016"
"NHLBI",4.9,4.9,4.9,7.3,7.3,7.3,80.1,80.1,80.1,80,80.1,80.1,NA,NA,NA,87.4,87.4,87.4,"07/19/2016"
"NIDCR",4.9,4.9,4.9,0.2,0.2,0.2,13.5,13.5,13.5,NA,NA,NA,NA,NA,NA,13.7,13.7,13.7,"07/19/2016"
"NIDDK",10.7,10.7,10.7,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"07/19/2016"
"NIGMS",0,4.9,2.5,20.3,20.4,20.4,0,0,0,NA,NA,NA,NA,NA,NA,20.3,20.4,20.4,"07/19/2016"
"NINDS",4.9,6.2,6,1.8,2.1,1.9,0,11.1,9.2,NA,NA,NA,NA,NA,NA,2.2,12.9,11.1,"07/19/2016"
"All DACs",0,126.2,27.9,0.1,20.4,1.7,0,80.1,6.1,0,785.2,57,4,24.1,12.1,0.1,785.4,13.3,"07/19/2016"
"CDAC",1.2,1.2,1.2,5,5,5,0,0,0,NA,NA,NA,NA,NA,NA,5,5,5,"07/20/2016"
"JAAMH",1.2,15,8.5,0.5,1,0.8,8.2,8.2,8.2,NA,NA,NA,4,4,4,4.6,9.2,7.7,"07/20/2016"
"NCI DAC",0,42.9,10.1,0,128.2,6.5,0,13.9,1.7,-128.1,7.3,-37.8,3.9,3.9,3.9,0,142.1,8.9,"07/20/2016"
"NHGRI",0.6,9,6.6,0.2,4.8,1.4,0,2.3,0.3,2.3,2.3,2.3,NA,NA,NA,0.2,7.1,2.1,"07/20/2016"
"NHLBI",0.7,8,2.4,6,7.1,6.6,80.1,80.1,80.1,1,1,1,0,0,0,6.1,86.5,18.2,"07/20/2016"
"NICHD",0,0,0,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"07/20/2016"
"NIDDK",0.7,0.7,0.7,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,0,0,0,0.9,0.9,0.9,"07/20/2016"
"NIGMS",8,8,8,19.4,19.4,19.4,0,0,0,NA,NA,NA,NA,NA,NA,19.4,19.4,19.4,"07/20/2016"
"All DACs",0,42.9,7.8,0,128.2,4.7,0,80.1,4,-128.1,7.3,-18,0,4,1.3,0,142.1,8.3,"07/20/2016"
"JAAMH",0,0.2,0,0,7,1.4,7.1,7.1,7.1,0,0,0,NA,NA,NA,0,14.1,2.8,"07/21/2016"
"NCI DAC",0,20.1,6.1,0,4.9,3.2,0,57,26.4,0,2.3,1.8,NA,NA,NA,0,61.6,22,"07/21/2016"
"NHGRI",0,22,6.5,0,5.1,1.2,0,8.1,2.1,-5,0,-2.5,NA,NA,NA,0,13.2,3.1,"07/21/2016"
"NHLBI",2.7,6.7,4.7,6.1,6.3,6.2,79.1,79.1,79.1,NA,NA,NA,NA,NA,NA,85.2,85.4,85.3,"07/21/2016"
"NIDDK",3.2,3.2,3.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.2,0.2,"07/21/2016"
"NINDS",0,3.2,2.6,0.1,3.8,0.8,0,22.1,8,NA,NA,NA,NA,NA,NA,0.1,22.2,8.8,"07/21/2016"
"All DACs",0,22,4.2,0,7,2.3,0,79.1,22.6,-5,2.3,0.4,0,0,0,0,85.4,16.9,"07/21/2016"
"JAAMH",0,71,13.1,1.9,6,5.1,7.1,7.1,7.1,0,0,0,0.2,0.2,0.2,1.9,13.1,5.7,"07/22/2016"
"NCI DAC",0,24.8,2.5,0.3,4.3,3.2,0,17,8.8,0,2.3,1.2,7.1,7.1,7.1,0.3,21.3,10.9,"07/22/2016"
"NHGRI",0.7,24.8,9.5,1.8,17.2,4.8,0,9,2.3,-15.2,-15.2,-15.2,NA,NA,NA,1.8,26.3,8,"07/22/2016"
"NINDS",15.5,15.5,15.5,3.1,3.1,3.1,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,"07/22/2016"
"All DACs",0,71,10.5,0.3,17.2,4.2,0,17,5.8,-15.2,2.3,-1.4,0.2,7.1,0.6,0.3,26.3,7.5,"07/22/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/23/2016"
"NCI DAC",6,14.8,10.4,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"07/24/2016"
"NEI",6.2,6.2,6.2,7.7,7.7,7.7,0,0,0,NA,NA,NA,NA,NA,NA,7.7,7.7,7.7,"07/24/2016"
"NHGRI",6.2,6.2,6.2,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"07/24/2016"
"All DACs",6,14.8,7.4,0.2,7.7,4.5,0,0,0,NA,NA,NA,NA,NA,NA,0.2,7.7,4.5,"07/24/2016"
"CDAC",1.2,1.2,1.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/25/2016"
"JAAMH",0.1,5.7,1.8,0.8,6.9,1.9,7.1,7.1,7.1,0,0.3,0,0.1,5.9,2.6,0.8,10,4.2,"07/25/2016"
"NCI DAC",0,14.1,1.6,0,6.8,0.9,0,7.2,5.1,2.3,4.4,3.3,NA,NA,NA,0,11.1,5.9,"07/25/2016"
"NEI",0.2,11.8,3.3,17,17.1,17,0,0,0,NA,NA,NA,NA,NA,NA,17,17.1,17,"07/25/2016"
"NHGRI",0.1,31.3,1.8,0,6.9,1,0,2.3,0.1,0,0,0,NA,NA,NA,0,9.2,1.1,"07/25/2016"
"NHLBI",0.2,5.7,2.2,1.9,2.8,2.4,79.1,79.1,79.1,0,0,0,NA,NA,NA,2,81.4,41.6,"07/25/2016"
"NIAMS",1.2,1.2,1.2,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/25/2016"
"NICHD",1.2,1.2,1.2,3,3,3,NA,NA,NA,NA,NA,NA,0,0,0,3,3,3,"07/25/2016"
"NIDDK",0.2,1.2,1,0.8,0.9,0.8,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"07/25/2016"
"NIGMS",1.2,13.5,5.1,13.9,14.4,14,0,0,0,NA,NA,NA,0,0,0,13.9,14.4,14.2,"07/25/2016"
"NINDS",1.2,1.2,1.2,1.8,1.8,1.8,2,5,3.5,NA,NA,NA,NA,NA,NA,3.8,6.8,5.3,"07/25/2016"
"All DACs",0,31.3,1.9,0,17.1,1.8,0,79.1,3.6,0,4.4,0.3,0,5.9,1.9,0,81.4,4.7,"07/25/2016"
"CDAC",0.8,0.8,0.8,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/26/2016"
"JAAMH",0,4.7,0.6,1.5,6,2.8,4.1,8.1,7.1,NA,NA,NA,0.2,0.2,0.2,2.2,14.1,10.2,"07/26/2016"
"NCI DAC",0,11.1,1.3,0,1.8,1.1,0,17,2.3,-0.1,21.1,10.5,18.2,18.2,18.2,0,21.2,8,"07/26/2016"
"NHGRI",0,11.1,1.2,0.1,6,0.8,0,8.1,0.5,0,7.1,3.5,NA,NA,NA,0.1,8.3,1.5,"07/26/2016"
"NHLBI",0,4.7,0.7,1.4,2,1.7,102.3,102.3,102.3,0,0,0,0,0,0,1.4,104,7.8,"07/26/2016"
"NIAMS",0,0.8,0.5,0.2,0.5,0.4,NA,NA,NA,6.3,6.3,6.3,NA,NA,NA,6.5,6.5,6.5,"07/26/2016"
"NIDDK",0.8,4.7,1,0.1,0.7,0.6,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0.7,0.6,"07/26/2016"
"NIGMS",0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/26/2016"
"NINDS",0,0.8,0.4,0.5,1,0.8,16,16,16,NA,NA,NA,NA,NA,NA,17,17,17,"07/26/2016"
"All DACs",0,11.1,1,0,6,1.4,0,102.3,5,-0.1,21.1,1,0,18.2,5.7,0,104,5.7,"07/26/2016"
"JAAMH",0,119.8,65.9,0.1,1.4,0.9,7,21.9,9.5,NA,NA,NA,0.1,0.2,0.2,1.1,22,7.9,"07/27/2016"
"NCI DAC",0,15,6.7,0,4.6,1.1,0,15,2.9,0,0,0,18,18,18,0,19,6.9,"07/27/2016"
"NEI",119.8,119.8,119.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/27/2016"
"NHGRI",0,119.8,63.3,0,5,1.2,0,2.3,0.9,0,2.3,0.2,NA,NA,NA,0,7.3,1.5,"07/27/2016"
"NHLBI",0,119.8,13.8,0.8,1.1,0.9,8,124.3,25.1,NA,NA,NA,NA,NA,NA,8.9,125.4,26,"07/27/2016"
"NIAMS",119.8,119.8,119.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/27/2016"
"NINDS",5.9,119.8,72.4,0.1,1.8,1.1,0,16,3.2,NA,NA,NA,NA,NA,NA,1.9,16.1,4.3,"07/27/2016"
"All DACs",0,119.8,53.3,0,5,1.1,0,124.3,8.5,0,2.3,0.2,0.1,18,6.5,0,125.4,7.3,"07/27/2016"
"CDAC",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/28/2016"
"JAAMH",0,8.8,2.1,0,7.8,1.8,6.1,7.1,6.9,NA,NA,NA,0.2,0.2,0.2,0.2,14,8.2,"07/28/2016"
"NCI DAC",0,8.1,0.6,0,4.2,0.5,0,20.9,5.6,NA,NA,NA,NA,NA,NA,0,21.2,5.9,"07/28/2016"
"NHGRI",0,12.8,2.8,0,4.1,0.3,0,6.1,1.5,6.1,6.1,6.1,NA,NA,NA,0,6.4,2.1,"07/28/2016"
"NHLBI",0,19.6,1.4,0,0.5,0,13,81,69.5,81,81,81,0,0,0,0,81,23.7,"07/28/2016"
"NIAMS",0,0,0,1.2,1.2,1.2,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,4.4,4.4,4.4,"07/28/2016"
"NICHD",8.8,8.8,8.8,0.1,0.1,0.1,NA,NA,NA,0,0,0,NA,NA,NA,0.1,0.1,0.1,"07/28/2016"
"NIDCD DAC",8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/28/2016"
"NIDDK",0,0,0,0.9,0.9,0.9,4,4,4,NA,NA,NA,NA,NA,NA,4.9,4.9,4.9,"07/28/2016"
"NIGMS",0,8.8,1.3,10.7,11,11,0,0,0,NA,NA,NA,NA,NA,NA,10.7,11.1,11,"07/28/2016"
"NINDS",0,8.8,6.9,0.9,1.2,0.9,0,34.1,10,14.1,34.1,21.8,NA,NA,NA,0.9,35,12.6,"07/28/2016"
"All DACs",0,19.6,2.3,0,11,1,0,81,7.3,0,81,20.6,0,0.2,0,0,81,8.3,"07/28/2016"
"CDAC",1.5,16.5,6.5,0.2,0.2,0.2,30.8,30.8,30.8,NA,NA,NA,NA,NA,NA,30.9,30.9,30.9,"07/29/2016"
"ES DAC",16.5,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/29/2016"
"JAAMH",0,16.6,12.8,2,6.9,4.7,6.1,17,10.9,0,0,0,NA,NA,NA,2,20.1,13.8,"07/29/2016"
"NCI DAC",0,16.5,11.2,0,3.8,1.1,0,4.4,1.4,-2.7,24,5.8,NA,NA,NA,0,27,4.3,"07/29/2016"
"NEI",16.5,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/29/2016"
"NHGRI",0,58.8,12.4,0.1,3,0.6,0,82,2.7,0,0,0,NA,NA,NA,0.1,82.2,3.2,"07/29/2016"
"NHLBI",0,16.6,7.7,0,3,0.9,55.9,130.9,80,18.1,18.1,18.1,NA,NA,NA,21.1,130.9,79.2,"07/29/2016"
"NIAID",16.5,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/29/2016"
"NIAMS",4.3,16.5,15.1,0.2,0.2,0.2,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,"07/29/2016"
"NICHD",1.5,16.6,12,0.2,0.4,0.3,18.7,18.7,18.7,0,0,0,NA,NA,NA,0.2,19.1,4.9,"07/29/2016"
"NIDCR",16.5,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/29/2016"
"NIDDK",1.5,16.5,15.1,0.3,3.1,0.6,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,4,4,4,"07/29/2016"
"NIGMS",0,16.6,15.2,10.3,10.4,10.3,0,0,0,NA,NA,NA,NA,NA,NA,10.3,10.4,10.4,"07/29/2016"
"NINDS",1.5,16.5,14,2.9,3,2.9,0,18,5.4,NA,NA,NA,NA,NA,NA,3,21,8.4,"07/29/2016"
"NINR DAC",16.5,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/29/2016"
"All DACs",0,58.8,11.8,0,10.4,1.3,0,130.9,33.7,-2.7,24,3.2,NA,NA,NA,0,130.9,32.4,"07/29/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/30/2016"
"NCI DAC",10.8,10.8,10.8,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"07/31/2016"
"NHGRI",10.8,10.8,10.8,0.2,0.2,0.2,3,3,3,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"07/31/2016"
"NINDS",0.7,0.7,0.7,0.4,0.4,0.4,0,11.2,3.7,NA,NA,NA,NA,NA,NA,0.5,11.6,4.2,"07/31/2016"
"All DACs",0.7,10.8,5.7,0.2,0.4,0.3,0,11.2,2.9,NA,NA,NA,NA,NA,NA,0.2,11.6,3.2,"07/31/2016"
"CDAC",0.1,0.5,0.2,0,0.7,0.5,26.8,27.8,27.1,NA,NA,NA,NA,NA,NA,27.5,27.8,27.6,"08/01/2016"
"JAAMH",0,31,3.1,0,4.2,2.7,0,16,6.7,0.5,0.5,0.5,0.1,0.1,0.1,0,16.5,8.7,"08/01/2016"
"NCI DAC",0,32.8,2,0,6.7,0.8,0,71,1.8,1.9,9.1,5.5,14,14,14,0,71.8,2.7,"08/01/2016"
"NEI",0.1,13.9,0.9,10.1,64.6,56.7,0,0,0,0,0,0,6.9,8,7.3,18.1,64.7,58,"08/01/2016"
"NHGRI",0,31,1.7,0,6.9,0.7,0,16,0.4,NA,NA,NA,NA,NA,NA,0,16.2,1.1,"08/01/2016"
"NHLBI",0,65.8,4.8,0,4.2,2.8,16,186.4,90.6,0,382.8,92.9,0,101,86,3.7,386.9,93,"08/01/2016"
"NIAID",0.5,10,5.9,2.8,3.1,2.9,53.2,53.2,53.2,NA,NA,NA,NA,NA,NA,56,56.3,56.1,"08/01/2016"
"NIAMS",0.1,31,3.9,0,1,0.7,7,20,9.9,NA,NA,NA,NA,NA,NA,7.1,20.7,10.6,"08/01/2016"
"NICHD",0.1,10,1.3,1.7,1.8,1.7,13.9,21.9,20.6,0,0,0,0,0,0,1.7,23.6,17.1,"08/01/2016"
"NIDDK",0.1,10,2.1,0.1,0.8,0.5,0,1.1,0.7,NA,NA,NA,NA,NA,NA,0.6,2,1.2,"08/01/2016"
"NIGMS",0.1,12.7,3.4,6.8,7,6.9,0,0.1,0.1,NA,NA,NA,NA,NA,NA,6.9,7.1,7,"08/01/2016"
"NINDS",0,3.1,1.7,0,0.6,0.2,0,24.3,1.1,NA,NA,NA,NA,NA,NA,0,24.9,1.4,"08/01/2016"
"All DACs",0,65.8,2.5,0,64.6,3.2,0,186.4,11.3,0,382.8,52,0,101,62,0,386.9,18.8,"08/01/2016"
"CDAC",0.1,0.1,0.1,7,7,7,NA,NA,NA,2.9,2.9,2.9,NA,NA,NA,9.8,9.8,9.8,"08/02/2016"
"JAAMH",0,26.8,4.1,0,3.3,2,6.2,6.2,6.2,0.4,0.4,0.4,6,6,6,1,9.5,7.4,"08/02/2016"
"NCI DAC",0,63,5.5,0.1,5.9,1.5,0,21,2.9,0,2.4,0.6,5.1,47.9,23.5,0.1,50.3,13.6,"08/02/2016"
"NEI",0.5,26.8,6.3,20,20.2,20.1,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,27.1,27.2,27.2,"08/02/2016"
"NHGRI",0,26.8,7,0.1,5.9,0.6,0,16.8,1,0,16.8,8.4,NA,NA,NA,0.1,17,1.7,"08/02/2016"
"NHLBI",0,26.8,4.4,3.1,8.4,7.1,49.3,170.8,73.7,89.2,96,92.6,0,0,0,57,173.8,83.4,"08/02/2016"
"NIAID",0.5,0.5,0.5,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2016"
"NIAMS",0.5,15,6.1,0.1,2,0.9,5.9,8,6.6,NA,NA,NA,NA,NA,NA,8,8.1,8,"08/02/2016"
"NICHD",0.5,0.5,0.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2016"
"NIDCR",0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2016"
"NIDDK",0.5,0.5,0.5,0.4,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"08/02/2016"
"NIGMS",1,10.7,5.9,6.1,6.2,6.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,6.2,6.3,6.3,"08/02/2016"
"NINDS",0.1,26.8,4.4,0,0.9,0.4,0,1.1,0.1,NA,NA,NA,0.1,0.1,0.1,0.1,2,0.5,"08/02/2016"
"All DACs",0,63,5.3,0,20.2,1.7,0,170.8,6.3,0,96,14.9,0,47.9,21.8,0.1,173.8,11.5,"08/02/2016"
"ES DAC",21.9,21.9,21.9,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"08/03/2016"
"JAAMH",0,23,16.7,0.9,2,1.8,6.2,6.2,6.2,NA,NA,NA,0.1,4,1,1.9,8.2,6.8,"08/03/2016"
"NCI DAC",0,21.9,14.3,0,6,2.1,0,21,3,0,7.9,2.7,13.1,13.1,13.1,0,22.1,5.9,"08/03/2016"
"NEI",5.7,21.9,19.8,19.2,19.2,19.2,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,26.3,26.3,26.3,"08/03/2016"
"NHGRI",0,23,18.4,0,4.7,0.4,0,11.1,0.7,NA,NA,NA,NA,NA,NA,0,15.8,1,"08/03/2016"
"NHLBI",0,23,15.6,6.6,7.3,7,51,181.2,59.9,0,0,0,0,51.1,25.6,6.6,188,58.2,"08/03/2016"
"NIAMS",6,21.9,20.4,0.7,1.1,1.1,5.9,6,6,NA,NA,NA,NA,NA,NA,6.5,7.1,7,"08/03/2016"
"NICHD",21.9,21.9,21.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/03/2016"
"NIDCR",8.1,21.9,19.6,1.1,1.3,1.2,6,6,6,NA,NA,NA,NA,NA,NA,7.1,7.3,7.2,"08/03/2016"
"NIDDK",5.7,21.9,18.5,0,0.8,0.1,1.9,4.8,4.2,5.3,5.3,5.3,NA,NA,NA,2,6,4.4,"08/03/2016"
"NIGMS",6,21.9,16.6,4.6,5.1,4.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,4.7,5.2,5,"08/03/2016"
"NINDS",5.8,21.9,21,0,0.2,0.1,0,11.8,1.3,0,0,0,NA,NA,NA,0.2,11.8,1.2,"08/03/2016"
"All DACs",0,23,17.1,0,19.2,2.2,0,181.2,12.5,0,7.9,0.9,0,51.1,4.2,0,188,13.5,"08/03/2016"
"ES DAC",48,48,48,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.2,0.2,"08/04/2016"
"JAAMH",0,24.2,1.1,0.6,3.6,0.8,0,13,6.3,0,0.3,0.1,NA,NA,NA,0.9,13.6,6,"08/04/2016"
"NCI DAC",0,12.5,1.4,0.1,5,2.4,0,20.1,7.6,-3.6,9.3,2.9,7.2,28.3,15.1,0.1,33,11.6,"08/04/2016"
"NEI",0,0.2,0.1,17.6,17.7,17.6,7,7.1,7.1,7.1,7.1,7.1,7.3,7.3,7.3,24.7,24.9,24.8,"08/04/2016"
"NHGRI",0,7.2,0.5,0.1,4.2,1.5,0,12,2.8,9.3,9.3,9.3,NA,NA,NA,0.1,14.7,4.4,"08/04/2016"
"NHLBI",0,7.2,3.5,5.8,6.4,6,58,58,58,0,0,0,0,53.8,21.5,5.9,64.2,24.8,"08/04/2016"
"NIAID",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/04/2016"
"NIAMS",0.2,0.2,0.2,3.8,3.8,3.8,2,2,2,NA,NA,NA,NA,NA,NA,5.8,5.8,5.8,"08/04/2016"
"NICHD",0.2,0.2,0.2,4.6,4.6,4.6,0,0,0,NA,NA,NA,NA,NA,NA,4.6,4.6,4.6,"08/04/2016"
"NIDCR",0.2,3.9,1.4,3.6,3.8,3.7,2,2,2,2,2,2,NA,NA,NA,5.6,5.8,5.8,"08/04/2016"
"NIDDK",0.2,7.2,0.9,0.7,0.7,0.7,0,2.8,0.3,NA,NA,NA,NA,NA,NA,0.7,3.5,1,"08/04/2016"
"NINDS",0,0.7,0.3,6.8,7.5,7,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,7,7.6,7.1,"08/04/2016"
"All DACs",0,48,1.6,0.1,17.7,3.1,0,58,5.3,-3.6,9.3,1,0,53.8,15.7,0.1,64.2,8.3,"08/04/2016"
"JAAMH",1,9.7,3.9,3,6,5.7,7,9.9,7.3,NA,NA,NA,1.1,1.2,1.2,7,13,11.8,"08/05/2016"
"NCI DAC",0,18,4,0,6,2.5,0,16.1,6.2,18,18,18,16.3,16.3,16.3,0,24,9.8,"08/05/2016"
"NHLBI",0.8,1.2,0.8,5,5.9,5.8,6.3,53.9,14.5,357.2,357.2,357.2,7.2,56.2,36.9,12.2,363.2,110.8,"08/05/2016"
"NIAID",0.8,0.8,0.8,52.3,52.3,52.3,0,0,0,NA,NA,NA,NA,NA,NA,52.3,52.3,52.3,"08/05/2016"
"NIDDK",0.8,0.8,0.8,0.1,0.1,0.1,2.8,2.8,2.8,0,0,0,NA,NA,NA,2.9,2.9,2.9,"08/05/2016"
"NIGMS",9.1,9.1,9.1,3,3,3,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,3.1,3.1,3.1,"08/05/2016"
"NINDS",2.9,2.9,2.9,6.1,6.1,6.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"08/05/2016"
"All DACs",0,18,2.7,0,52.3,5.5,0,53.9,6,0,357.2,279.9,0.1,56.2,30.2,0,363.2,46.3,"08/05/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/06/2016"
"JAAMH",0.2,0.2,0.2,0.7,3.6,3,7,9.9,7.9,1.2,1.2,1.2,1.2,1.2,1.2,4.8,10.6,8.3,"08/07/2016"
"NCI DAC",0,2.8,0.2,0,1.6,1.5,0,9,0.3,9,16.3,12.7,17,20.1,18.2,0,21.7,4.9,"08/07/2016"
"NHGRI",0.2,0.2,0.2,0,0,0,0,9.9,3.3,1.7,9.9,5.8,NA,NA,NA,0,9.9,3.9,"08/07/2016"
"NHLBI",0.2,0.2,0.2,3.6,3.6,3.6,53.3,53.3,53.3,NA,NA,NA,NA,NA,NA,56.9,56.9,56.9,"08/07/2016"
"NIAID",0.2,0.2,0.2,50,50,50,NA,NA,NA,0,0,0,NA,NA,NA,50,50,50,"08/07/2016"
"NIAMS",0.2,0.2,0.2,0.8,0.8,0.8,2,2,2,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"08/07/2016"
"NICHD",0.2,0.2,0.2,1.6,1.6,1.6,0,0,0,NA,NA,NA,NA,NA,NA,1.6,1.6,1.6,"08/07/2016"
"NIGMS",0.2,0.2,0.2,0.8,0.8,0.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"08/07/2016"
"NINDS",0.2,0.2,0.2,3.8,3.8,3.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,4,4,4,"08/07/2016"
"All DACs",0,2.8,0.2,0,50,2.4,0,53.3,4.6,0,16.3,6.3,1.2,20.1,15.4,0,56.9,8.3,"08/07/2016"
"CDAC",7.4,7.4,7.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/08/2016"
"ES DAC",6.1,6.1,6.1,9.8,9.8,9.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,9.9,9.9,9.9,"08/08/2016"
"JAAMH",0,14,7,0.2,3.3,2.5,7,7.1,7.1,0,11,1.6,1.2,1.2,1.2,0.2,14,7.5,"08/08/2016"
"NCI DAC",0,35.5,11.8,0,6.7,1.1,0,48,11,0.1,794,146,6,20.1,14.9,0,794.9,49.2,"08/08/2016"
"NEI",0.4,10.1,4.8,14.2,14.2,14.2,43.8,43.8,43.8,NA,NA,NA,NA,NA,NA,58,58,58,"08/08/2016"
"NHGRI",0,289,18.6,0,0.6,0.1,0,10.8,3.2,9,9.2,9,NA,NA,NA,0,11,4,"08/08/2016"
"NHLBI",0,289,11.5,2.7,3,2.8,8,112.4,17.7,358.2,358.2,358.2,14.2,14.2,14.2,10.9,360.9,29.9,"08/08/2016"
"NIAID",7.3,21,9.6,49.2,49.3,49.3,0,0,0,0,0,0,NA,NA,NA,49.2,49.3,49.3,"08/08/2016"
"NIAMS",7.3,21,8.6,0.1,0.8,0.2,1.9,13.8,3.1,NA,NA,NA,1.1,1.1,1.1,1.9,14,3.1,"08/08/2016"
"NICHD",3.9,3.9,3.9,1,1,1,16,16,16,NA,NA,NA,NA,NA,NA,17,17,17,"08/08/2016"
